id,Name,Barcode,Manufactorer,Amount,GS1 Form,Food-Grade,Material,Colour
8267,Stødt koriander øko,5765228746950,Urtekram,15 g,can,true,metal,black
8327,Granola m. hasselnødder og mandler u. tilsat sukker,5703161806669,Easis,350 g,bag,true,plastic,white
8338,Pastafarve lilla,5711243103667,Sweetkitchen,25 g,jar,true,plastic,black
8361,Earl grey,8712100619922,Lipton,40 g,box,true,fibre-based,black
8417,Sødemiddel,5703161802012,Easis,170 g,bucket,true,plastic,white
8430,Natron,5701009156013,Tørsleffs,"0,1 kg",cup-tub,true,plastic,white
8460,Timian øko,5765228791424,Urtekram,10 g,jar,true,metal,black
8476,Rosmarin øko,5765228779088,Urtekram,18 g,can,true,metal,black
8477,Stødt gurkemeje øko,5765228723685,Urtekram,25 g,can,true,metal,black
8489,Granola m. chokolade og kokos u. tilsat sukker,5703161806652,Easis,350 g,bag,true,plastic,white
8520,Stødt kardemomme øko,5765228742181,Urtekram,15 g,can,true,metal,black
8564,Stødt ingefær øko,5765228735374,Urtekram,15 g,can,true,metal,black
8566,Taco krydderiblanding øko,5765228897805,Urtekram,70 g,can,true,metal,black
8641,Fondant sort,5709521036257,Odense,150 g,bag,false,plastic,black
8702,Amerikanske pandekager glutenfri,5710761703007,Yummi Mummy,200 g,bottle,true,plastic,white
8706,Earl grey,5701182013349,Fredsted,200 g,bag,true,fibre-based,white
8738,Sherryvineddike,5701012803553,Princip,250 ml,bottle,true,glass,black
8777,Pastafarve skyblå,5711243103681,Sweetkitchen,25 g,jar,true,plastic,black
8778,Pastafarve mørkeblå,5711243103674,Sweetkitchen,25 g,jar,true,plastic,black
8790,Oksefond,8714100735190,Knorr,150 ml,bottle,true,plastic,black
8810,Spaghetti m. fuldkorn øko,5765228200179,Urtekram,400 g,bag,true,plastic,white
8815,Skummetmælkspulver,5703161691012,Easis,200 g,bag,true,plastic,white
8868,Gelatinepulver,7315200155416,Tørsleffs,65 g,cup-tub,true,plastic,white
8915,Tahina,8697440708836,,454 g,jar,true,plastic,white
8920,Hele kaffebønner mørkristet øko,6420101884097,Segafredo Zanetti,425 g,bag,true,plastic,white
8921,Classique Formalet Kaffe,8000070044357,Carte Noire,400 g,bag,true,plastic,black
8935,Pastafarve sort,5711243103711,Sweetkitchen,25 g,jar,true,plastic,black
8957,Lakridssauce,5709521036912,Odense,175 g,bottle,true,plastic,black
8964,Oregano øko,5765228769102,Urtekram,6 g,can,true,metal,black
8981,Enebær øko,5765228718285,Urtekram,23 g,can,true,metal,black
9016,Ristede løg,5708229113567,Zelected,90 g,tray,true,plastic,black
9047,Basilikum øko,5765228705322,Urtekram,20 g,can,true,metal,black
9048,"Røget paprika, sød",5710175122609,Mill & Mortar,"0,05 kg",can,true,metal,black
9066,Cremet skovbærmarmelade squeezer,5707446062092,Fynbo,400 g,bottle,true,plastic,black
9091,Basilikum øko,5765228705377,Urtekram,10 g,can,true,metal,black
9181,Five spice krydderiblanding øko,5710175133025,Mill&Mortar,50 g,can,true,metal,black
9185,Cremet blåbærmarmelade squeezer,5707446062153,Fynbo,400 g,bottle,true,plastic,black
9198,Lammebouillon,5709347179435,Oscar,90 g,jar,true,plastic,black
9223,Sukker- og fedterstatning,5703161511037,Easis,850 g,cup-tub,true,plastic,white
9224,Hele kardemomme øko,5765228742112,Urtekram,15 g,can,true,metal,black
9253,Pul Biber chiliflager øko,5710175122708,Mill & Mortar,45 g,tray,true,metal,black
9315,Chokoladesauce u. tilsat sukker,5703161225101,Easis,300 g,bottle,true,plastic,white
9348,Cajunblanding øko,5765228897744,Urtekram,110 g,can,true,metal,black
9377,Grøn Dukkah,5710175144120,Mill & Mortar,70 g,can,true,metal,black
9384,Ristede løg m. sød chili,5708229113574,Zelected,90 g,tray,true,plastic,black
9408,Cobra Hele Bønner,5701115672759,Black Coffee Roasters,1.000 g,bag,true,plastic,black
9454,Konditorfarve sort,5707381022151,Tørsleffs,38 ml,bottle,true,plastic,black
9461,Hele sort peber øko,5765228771310,Urtekram,60 g,can,true,metal,black
9513,Maltsirup øko,5707989043411,Skærtoft Mølle,450 g,bottle,true,plastic,black
9541,Brasil Hele Bønner,5724618740190,Peter Larsen Kaffe,200 g,bag,true,plastic,black
9565,Kandyan Curry,5710175131014,Mill & Mortar,"0,05 kg",can,true,metal,black
9574,Grøn te m. matcha øko,5765228850152,Urtekram,50 g,can,true,metal,black
9584,Kagecreme m. vaniljesmag u. tilsat sukker,5703161706006,Easis,85 g,bag,true,plastic,white
9603,Stødt allehånde øko,5765228701355,Urtekram,17 g,jar,true,metal,black
9611,Formalet epsressokaffe mellemristet,8000070012875,Lavazza,250 g,can,true,metal,black
9635,Espresso Ristretto kaffekapsler,8000070053564,Lavazza,10 stk,box,false,fibre-based,black
9698,Vaniljesukker øko,5701058006826,Urtekram,75 g,can,true,metal,black
9702,Herbes de Provence,5710175155171,Mill & Mortar,"0,025 kg",can,true,metal,black
9703,Rose harissa chili rub øko,5710175131281,Mill&Mortar,50 g,can,true,metal,black
9732,Timian øko,5712871954003,Mill&Mortar,25 g,can,true,metal,black
9733,Røget stærk paprika,5712871953754,Mill&Mortar,50 g,can,true,metal,black
9738,Karamelsauce u. tilsat sukker,5703161225118,Easis,300 g,bottle,true,plastic,white
9742,Salt- og peberblanding,5710959092579,Karlsens,80 g,can,true,metal,black
9743,Stødt karry,5712871729434,Karlsens,80 g,can,true,metal,black
9745,Lakridspulver øko,5710175122562,Mill&Mortar,45 g,can,true,metal,black
9747,Sauce m. chokoladesmag,612511047070,1883,500 ml,bottle,true,plastic,black
9827,"Muskatnød og -blomme, hel",5710175121039,Mill & Mortar,"0,045 kg",can,true,metal,black
9841,Sumak,5710175122715,Mill&Mortar,50 g,can,true,metal,black
9866,Za'atar øko,5710175131298,Mill&Mortar,40 g,can,true,metal,black
9875,Espresso Hele Bønner,5724618741586,Peter Larsen Kaffe,900 g,bag,true,plastic,black
9889,Hele spidskommen øko,5710175121084,Mill&Mortar,50 g,can,true,metal,black
9890,"Ananda's Kanel, hel&stødt",5710175121060,Mill & Mortar,"0,045 kg",can,true,metal,black
9935,Valleproteinpulver øko,5765228351918,Urtekram,350 g,jar,true,plastic,white
9941,Double Roast Espresso Hele Bønner,5701115365958,Black Coffee Roasters,400 g,bag,true,plastic,black
9977,Daddelsirup,5710183005611,Simple Life by Trope,400 g,bottle,true,plastic,black
10024,Earl grey,8712100679360,Lipton,100 stk,box,false,fibre-based,black
10077,Oregano øko,5712871953792,Mill&Mortar,16 g,can,true,metal,black
10177,Kaffekrydderiblanding m. lakrids,5712874709587,Mill & Mortar,50 g,can,true,metal,black
10205,Solsikkemel,7090017541880,Sukrin,400 g,bag,true,plastic,white
10244,Kakaonibs øko,5712872634706,Urtekram,75 g,can,true,metal,black
10258,Tandoori masala øko,5712871498118,Mill&Mortar,50 g,can,true,metal,black
10330,Vaniljesukker øko,5712874000516,Salling ØKO,110 g,bucket,true,plastic,white
10344,Kalvebouillon,5709347065875,Oscar,90 g,cup-tub,true,plastic,black
10385,Fennikelfrø øko,5765228720332,Urtekram,25 g,can,true,metal,black
10394,Pastafarve orange,5711243103643,Sweetkitchen,25 g,jar,true,plastic,black
10405,Hele kaffebønner mørk mellemristet,5701115303882,Princip,250 g,bag,true,plastic,black
10573,Økologiske Nye danske Kartofler,5700381369066,Änglamark,"0,65 kg",tray,true,plastic,black
10576,Spisemodne Mango,5700381068921,Smag Forskellen,2 stk,tray,true,plastic,black
10586,Økologiske Champignon i Skiver,5700383696054,Änglamark,"0,1 kg",tray,true,plastic,black
10599,Champignon,5700382111886,Coop,"0,35 kg",tray,true,plastic,black
10704,Økologiske Shiitake svampe,5700381962373,Änglamark,"0,125 kg",tray,false,fibre-based,black
10758,Dansk kyllingebrystfilet,5700381408970,Coop,"0,6 kg",tray,true,plastic,black
10766,Frikadeller,5700381892496,Poppelgrisen,"0,36 kg",tray,true,plastic,black
10768,Hakket oksekød,5700382238569,,"0,4 kg",tray,true,plastic,black
10770,Kyllingebrystfilet,7340011427964,Coop,"0,8 kg",tray,true,plastic,black
10772,Dansk kyllingeinderfilet,5700381739760,Coop,"0,6 kg",tray,true,plastic,black
10779,Oksekødboller,5700382076796,Thise & Ko,"0,36 kg",tray,true,plastic,black
10782,Koteletter,5700383655266,Bornholmergrisen,"0,4 kg",tray,true,plastic,black
10793,Hakket gris & kalvekød,5700384085987,Coop,"0,7 kg",tray,true,plastic,black
10796,Hakkebøffer XL,5700381767480,Thise & Ko,"0,3 kg",tray,true,plastic,black
10797,Hakket gris & kalvekød,5700383017392,Coop,"0,4 kg",tray,true,plastic,black
10802,Angus hakkebøffer,5700381132561,Green Hill,"0,3 kg",tray,true,plastic,black
10803,Stegeflæsk,5700381777946,Bornholmergrisen,"0,4 kg",tray,true,plastic,black
10804,Nakkekoteletter,5700384404290,Coop,"0,5 kg",tray,true,plastic,black
10806,Hakket grise & kalvekød,5700381570912,Coop,1 stk,tray,true,plastic,black
10808,Hakket grisekød,5700381928386,Coop,"0,8 kg",tray,true,plastic,black
10809,Hakket Kalvekød 8-12%,5700383623777,Coop,"0,4 kg",tray,true,plastic,black
10811,Kalvelever,5710076000815,Coop,"0,4 kg",tray,true,plastic,black
10814,Kyllingebrystfilet,5760725222341,Coop,"0,28 kg",tray,true,plastic,black
10824,HK. Gris & Kalv,5700381508359,Bornholmer Grisen,"0,4 kg",tray,true,plastic,black
10835,Kyllinge inderfilet,5700383729042,SØDAM,"0,3 kg",tray,true,plastic,black
10839,Økologisk lårmix,5711436415225,SØDAM,"0,4 kg",tray,true,plastic,black
10840,Hakket Oksekød,5700380476154,Coop,"0,4 kg",tray,true,plastic,black
10844,Økologiske Wienerpølser,5711856001336,Gris Lam & Co,"0,27 kg",tray,true,plastic,black
10848,Økologisk Medister,5700382957811,Smag Forskellen,"0,4 kg",tray,true,plastic,black
10851,Kylling brystfilet,5700381960645,Coop,1 kg,tray,true,plastic,black
10853,Kyllingebrystfilet,5789000081831,SØDAM,"0,2 kg",tray,true,plastic,black
10871,Tatar,5700384134074,,"0,18 kg",tray,true,plastic,black
10873,Medister,5700384509025,Coop,"0,5 kg",tray,true,plastic,black
10876,Økologiske Brunchpølser,5711856001435,Gris Lam & Co,"0,2 kg",tray,true,plastic,black
10877,Økologiske Cocktailpølser,5711856001299,Gris Lam & Co,"0,2 kg",tray,true,plastic,black
10889,Oksemørbrad bøf,5700382247271,Thise & Ko,"0,3 kg",tray,true,plastic,black
10896,Økologiske grillpølser,5700383212445,Änglamark,"0,35 kg",tray,true,plastic,black
10909,Mini Chorizo,8411030017906,Serrano,"0,265 kg",tray,true,plastic,black
10915,Koteletter af gris med paprikamarinade,5700380720325,Coop,"0,7 kg",tray,true,plastic,black
10922,Koteletter,5700383066659,Coop,"0,5 kg",tray,true,plastic,black
10923,Hakket Oksekød,5700380860274,Coop,"0,5 kg",tray,true,plastic,black
10924,Ribeye steaks,5700382597734,Irmas,"0,4 kg",tray,true,plastic,black
10928,Grillbakke,5700381603917,Coop,"0,72 kg",tray,true,plastic,black
10930,Spareribs,5705900033398,Jensens Foods,"1,25 kg",tray,true,plastic,black
10932,Økologisk Entrecotes,5700383979287,Thise & Ko,"0,4 kg",tray,true,plastic,black
10933,Ribeye steak,5700383227043,Coop,"0,35 kg",tray,true,plastic,black
10938,Vegan cold cuts chicken style,8008410375215,The other cut salumeria vegana,"0,1 kg",tray,true,plastic,white
10943,Stegeflæsk i skiver,5700383419899,Coop,"0,4 kg",tray,true,plastic,black
10948,BBQ Chorizo,8411030023259,Serrano,"0,4 kg",tray,true,plastic,black
10949,Oksemedaljoner,5700383885731,,"0,6 kg",tray,true,plastic,black
10962,Tykstegsbøffer,5700381986218,Coop,"0,3 kg",tray,true,plastic,black
10968,Vegan cold cuts cotto style,8008410374218,The other cut salumeria vegana,"0,1 kg",tray,true,plastic,white
10972,Planteburger,5709760087850,Hanegal,"0,22 kg",tray,true,plastic,black
10976,Entrecotes,5700383532048,Irmas,"0,4 kg",tray,true,plastic,black
10981,Kalvemedaljoner,5700383313661,Dansk Kalv,"0,3 kg",tray,true,plastic,black
10982,Lammefilet,5700383844226,Fra den grønne Ø,"0,175 kg",tray,true,plastic,black
10992,Entrecote,5700383389505,,"0,4 kg",tray,true,plastic,black
11071,Vegane crispy nuggets,4251725800468,Veganz,"0,2 kg",tray,true,plastic,black
11100,Majs deller,5714881000046,Food Design,"0,18 kg",tray,true,plastic,black
11115,Viospread,8719200209374,Violife,"0,25 kg",tray,true,plastic,black
11164,Fersk Torskefilet,4510,Fiskehallen Tvilling,"0,225 kg",tray,true,plastic,black
11165,Fersk Kulmulefilet,4601,Fiskehallen Tvilling,"0,225 kg",tray,true,plastic,black
11180,Varmrøget laks,5701379931098,Xtra,"0,125 kg",tray,true,plastic,black
11186,Marinerede sild,5701379154008,Skipper Sild,"0,4 kg",cup-tub,true,plastic,white
11188,Varmrøget makrel med peber,5710326018867,Seafood Selection,"0,15 kg",tray,true,plastic,black
11232,Røget dansk laks,5710326018515,The Old Danish Smokehouse,"0,1 kg",sleeve,true,plastic,black
11242,Ferske Sildefileter,4600,Fiskehallen Tvilling,"0,225 kg",tray,true,plastic,black
11249,Fersk Flåede Rødspætter,4550,Fiskehallen Tvilling,"0,6 kg",tray,true,plastic,black
11368,Varmrøget laks,5710326019260,The Old Danish Smokehouse,"0,2 kg",tray,true,plastic,black
11397,Okse Leverpostej,5709760002501,Hanegal,"0,2 kg",tray,true,plastic,black
11426,Teepølse,5703986011002,Højer Pølser,"0,225 kg",sleeve,true,plastic,black
11467,Kød- & melboller,5707196209310,Mou,"0,5 kg",bag,true,plastic,black
11475,Wok,5700381242277,Coop,"0,5 kg",tray,true,plastic,black
11481,Økologiske Kødboller i tomatsauce,5709760085825,Irmas,"0,4 kg",tray,true,plastic,black
11487,Økologisk Kartoffel Pizza,5711856005488,Stoklund,"0,625 kg",tray,true,fibre-based,white
11489,Spareribs,5700380586068,Irmas Hverdag,"0,5 kg",tray,true,plastic,black
11491,Økologiske frikadeller,5711856003750,Gris Lam & Co,"0,24 kg",tray,true,plastic,black
11637,Økologisk Skyr naturel,5701975301028,Thise,1 kg,bucket,true,plastic,white
11641,Økologisk Vaniljeskyr,5701975302742,Thise,1 kg,cup-tub,true,plastic,white
11717,Økologisk Creme Fraiche,5701975000457,Thise,"0,2 kg",cup-tub,true,plastic,white
11751,Røgeost uden kommen,5710195005883,Kirkeby & Thrane,"0,175 kg",cup-tub,true,plastic,black
11761,Salatost,7340011454014,Xtra,"0,325 kg",cup-tub,true,plastic,white
11775,Rygeost 20%,5713507027535,Meyers,"0,17 kg",cup-tub,true,plastic,white
11778,Økologisk Græsk inspireret yoghurt,5718146110228,Irmas,"0,2 kg",cup-tub,true,plastic,white
11834,"Koldskål med tykmælk, æg & kammerjunkere",5760466976787,Arla,"0,22 kg",cup-tub,true,plastic,white
11862,Smørbar original,5760466905046,Kærgården,100 stk,tray,true,plastic,white
12285,Clarkson Chardonnay,5704634100956,Clarkson,"0,75 liter",bottle,true,glass,white
12445,Piemonte Brachetto Suagna,8003895290008,Brachetto,"0,75 liter",bottle,true,glass,black
12844,Terre di Verona Recioto della Valpolicella,8030625002990,Terre di Verona,"0,5 liter",bottle,true,glass,black
13020,Blåbær Solbær Drik,5705010080299,Brämhults,"0,85 liter",bottle,true,plastic,black
13284,One Meal +Prime Caffe Latte,5715667900017,Nupo,"0,33 liter",bottle,true,plastic,white
13355,Kanel Latte Spices,5710175131250,Mill & Mortar,"0,05 kg",can,true,metal,black
13360,Lakrids Latte spices,5710175131267,Mill & Mortar,"0,05 kg",can,true,metal,black
13636,BBQ Krydderiblanding,5710959088060,Irmas,"0,03 kg",can,true,metal,black
13698,Citronpeber,5700383701307,Irmas,"0,025 kg",can,true,metal,black
13874,Koriander,7340011488231,Coop 365,"0,025 kg",can,true,metal,black
13928,Chiliflager,7340011488224,Coop 365,"0,023 kg",can,true,metal,black
13989,Oregano,7340011488200,Coop 365,"0,01 kg",can,true,metal,black
13999,Herregårds Rødkål,5701018032346,Beauvais,"0,535 kg",cup-tub,true,plastic,white
14027,Cayennepeber,7340011488248,Coop 365,"0,025 kg",can,true,metal,black
14055,Grøntsagsfond,7340011490906,Änglamark,"0,18 liter",bottle,true,plastic,black
14082,Timian,7340011488217,Coop 365,"0,014 kg",can,true,metal,black
14145,Kyllingefond,7340011490920,Änglamark,"0,18 liter",bottle,true,plastic,black
14167,Klassiske pandekager,5701029021537,Amo,"0,2 kg",bottle,true,plastic,white
14250,Vaniljesukker,5700382741748,Irmas,"0,09 kg",jar,true,plastic,white
14280,Økologiske Sorte Peberkorn,7340011488187,Coop 365,"0,05 kg",can,true,metal,black
14339,Aceto balsamico,7340011315728,Änglamark,"0,25 liter",bottle,true,glass,black
14355,"Basilikum, purpur & grøn",5710175155232,Mill & Mortar,"0,015 kg",can,true,metal,black
14364,Brune Sennepsfrø,5710175121152,Mill & Mortar,"0,05 kg",can,true,metal,black
14367,Cabbage Karma,5710175131274,Mill & Mortar,"0,05 kg",can,true,metal,black
14370,Cake Factor,5710175131236,Mill & Mortar,"0,05 kg",can,true,metal,black
14395,"Enebær, hele",5710175122340,Mill & Mortar,"0,035 kg",can,true,metal,black
14396,"Estragon, groftskåret",5710175155201,Mill & Mortar,"0,015 kg",can,true,metal,black
14402,Flaming Dust BBQ,5710175131168,Mill & Mortar,"0,05 kg",can,true,metal,black
14408,G&T Garnish Set økologisk,5710175300410,Mill & Mortar,"0,09 kg",can,true,metal,black
14431,Happy Roots,5710175131151,Mill & Mortar,"0,045 kg",can,true,metal,black
14438,Hvide Peberkorn,5710175122579,Mill & Mortar,"0,05 kg",can,true,metal,black
14440,"Ingefær, stødt",5710175121114,Mill & Mortar,"0,05 kg",can,true,metal,black
14446,"Kardemomme, hel, grøn",5710175121046,Mill & Mortar,"0,025 kg",can,true,metal,black
14447,Karl Johan Flagesalt (Porcini),5710175199090,Mill & Mortar,"0,08 kg",can,true,metal,black
14448,Karl Otto,5710175113188,Mill & Mortar,"0,04 kg",can,true,metal,black
14452,"Kommen, hel",5710175122487,Mill & Mortar,"0,05 kg",can,true,metal,black
14467,Mermaid's Bite BBQ,5710175131205,Mill & Mortar,"0,04 kg",can,true,metal,black
14483,"Nelliker, hele",5710175129899,Mill & Mortar,"0,035 kg",can,true,metal,black
14492,"Oregano, skåret",5710175155188,Mill & Mortar,"0,016 kg",can,true,metal,black
14499,Penja Sorte peberkorn,5710175111061,Mill & Mortar,"0,05 kg",can,true,metal,black
14515,Rasta Pasta,5710175131137,Mill & Mortar,"0,055 kg",can,true,metal,black
14521,Rød Dukkah,5710175144113,Mill & Mortar,"0,07 kg",can,true,metal,black
14524,Rødvinssalt i flager,5710175199069,Mill & Mortar,"0,08 kg",can,true,metal,black
14525,"Røget Paprika, hot",5710175122548,Mill & Mortar,"0,05 kg",can,true,metal,black
14526,Røgsalt i flager,5710175199038,Mill & Mortar,"0,08 kg",can,true,metal,black
14528,Safran La Rosera,5710175122531,Mill & Mortar,,can,true,metal,black
14529,Salt of Hearts,5710175199182,Mill & Mortar,"0,06 kg",can,true,metal,black
14538,Smokey Sally,5710175131144,Mill & Mortar,"0,05 kg",can,true,metal,black
14545,Sort Flagesalt,5710175199045,Mill & Mortar,"0,08 kg",can,true,metal,black
14550,Sre Ambel sorte Peberkorn,5710175111047,Mill & Mortar,"0,05 kg",can,true,metal,black
14559,Tangsalt i flager,5710175199083,Mill & Mortar,"0,055 kg",can,true,metal,black
14562,"Timian, skåret",5710175155164,Mill & Mortar,"0,025 kg",can,true,metal,black
14578,Økologisk Curepipe Rosen Peberkorn,5710175111092,Mill & Mortar,"0,025 kg",can,true,metal,black
14605,Økologiske Sorte Peberkorn,5710175122593,Mill & Mortar,"0,05 kg",can,true,metal,black
15259,Tandpasta classic,8710604777094,Zendium,"0,1 liter",tube,true,plastic,white
15260,Flydende håndsæbe,7340191100794,Irmas Hverdag,"0,25 liter",bottle,true,plastic,white
15263,Emalje Protect Tandpasta,8710604777117,Zendium,2 stk,tube,true,plastic,white
15317,Naturals Milk & Honey,8714789876757,Palmolive,"0,65 liter",bottle,false,plastic,white
15318,Zero%,8714789841304,Sanex,"0,05 liter",bottle,false,plastic,white
15332,Shower gel,7340011470229,Änglamark,1 liter,bottle,false,plastic,white
15340,Shower Gel,5740500011346,Neutral,"0,75 liter",bottle,false,plastic,white
15346,Body Lotion Bamboo,8710847987618,Dove,"0,25 liter",bottle,false,plastic,white
15347,Body Lotion Geranium,8710847987595,Dove,"0,25 liter",bottle,false,plastic,white
